STC_RFS_DATE,EQPT_NAME,GOLD_ORDER_NUMBER,IC01_ID,cust_name,OCEANE_Site,OCEANE_Product_Identifier2
"11/08/2021 05:00:00",KOSA30026,10-1326587,689068,"Otis Elevator Company",689068_JPN_Higashiosaka_001,"No Data Found"
"11/08/2021 05:00:00",KTYO30224,10-1326557,689068,"Otis Elevator Company","689068_JPN_Ota City_001","No Data Found"
"11/08/2021 05:00:00",KQSS30001,10-1326379,689068,"Otis Elevator Company",689068_ITA_Sassari_001,"No Data Found"
"11/08/2021 05:00:00",KQKW30004,10-1343490,689068,"Otis Elevator Company",689068_JPN_Kawasaki_001,"No Data Found"
"11/07/2021 18:30:00",KQYX30001,10-1326494,689068,"Otis Elevator Company","689068_SWE_Uppsala NNV_001","No Data Found"
"11/08/2021 05:00:00",KQKW30001,10-1326586,689068,"Otis Elevator Company",689068_JPN_Kawasaki_002,"No Data Found"
"11/07/2021 20:00:00",KLJU30016,10-1326482,689068,"Otis Elevator Company",689068_SVN_Trzin_001,"No Data Found"
"11/07/2021 18:30:00",KHHE30001,10-1326158,689068,"Otis Elevator Company",689068_JPN_Yuzawa_002,"No Data Found"
"11/08/2021 05:00:00",KUKB30011,10-1326588,689068,"Otis Elevator Company",689068_JPN_Nishinomiya_001,"No Data Found"
"11/07/2021 20:00:00",KTYO30221,10-1326327,689068,"Otis Elevator Company","689068_JPN_Shibuya City_002","No Data Found"
"11/07/2021 20:00:00",KOSA30023,10-1326559,689068,"Otis Elevator Company",689068_JPN_Osaka_001,"No Data Found"
"11/07/2021 18:30:00",KQVY30001,10-1326492,689068,"Otis Elevator Company",689068_FIN_Kouvola_001,"No Data Found"
"11/08/2021 05:00:00",KQCZ30001,10-1326119,689068,"Otis Elevator Company",689068_ITA_Catanzaro_001,"No Data Found"
"11/07/2021 20:00:00",KZFX30002,10-1326412,689068,"Otis Elevator Company",689068_POL_Szczecin_001,"No Data Found"
"11/08/2021 05:00:00",KUKB30008,10-1326328,689068,"Otis Elevator Company",689068_JPN_Akashi_001,"No Data Found"
"11/07/2021 18:30:00",KOKJ30001,10-1326157,689068,"Otis Elevator Company",689068_JPN_Okayama_001,"No Data Found"
"11/07/2021 18:30:00",KKLU30003,10-1326558,689068,"Otis Elevator Company","689068_AUT_Klagenfurt am Worth","No Data Found"
"11/07/2021 18:30:00",KJPN30007,10-1326156,689068,"Otis Elevator Company",689068_JPN_Yamatokoriyama_001,"No Data Found"
"11/08/2021 05:00:00",KPSA30003,10-1326527,689068,"Otis Elevator Company",689068_ITA_Vecchiano_001,"No Data Found"
"11/08/2021 05:00:00",AFLO30041,10-1319285,689068,"Otis Elevator Company",689068_USA_Florence_001,"No Data Found"
"11/08/2021 05:00:00",KFLO30026,10-1319285,689068,"Otis Elevator Company",689068_USA_Florence_001,"No Data Found"
"11/08/2021 05:00:00",KBKK30097,10-1326151,689068,"Otis Elevator Company","689068_THA_Krung Thep Maha Nak","No Data Found"
"11/09/2021 05:00:00",KOSA30017,10-1326386,689068,"Otis Elevator Company",689068_JPN_Osaka_006,"No Data Found"
"11/08/2021 05:00:00",AFLO30037,10-1319285,689068,"Otis Elevator Company",689068_USA_Florence_001,"No Data Found"
"11/08/2021 05:00:00",AFLO30042,10-1319285,689068,"Otis Elevator Company",689068_USA_Florence_001,"No Data Found"
"11/07/2021 18:30:00",KSAO30526,10-1319304,689068,"Otis Elevator Company",689068_BRA_Sumarezinho_001,"No Data Found"
"11/07/2021 18:30:00",KXLA30001,10-1326249,689068,"Otis Elevator Company",689068_FRA_Saint-André-de-la-R,"No Data Found"
"11/08/2021 05:00:00",KBKK30091,10-1326151,689068,"Otis Elevator Company","689068_THA_Krung Thep Maha Nak","No Data Found"
"11/07/2021 18:30:00",KLIN30339,10-1338916,689068,"Otis Elevator Company","689068_ITA_Sant'Agata Martesan","No Data Found"
"11/07/2021 18:30:00",KLIN30337,10-1338916,689068,"Otis Elevator Company","689068_ITA_Sant'Agata Martesan","No Data Found"
"11/08/2021 05:00:00",KBKK30094,10-1326151,689068,"Otis Elevator Company","689068_THA_Krung Thep Maha Nak","No Data Found"
"11/08/2021 05:00:00",AFLO30044,10-1319285,689068,"Otis Elevator Company",689068_USA_Florence_001,"No Data Found"
"11/08/2021 05:00:00",AFLO30039,10-1319285,689068,"Otis Elevator Company",689068_USA_Florence_001,"No Data Found"
"11/08/2021 05:00:00",KFLO30024,10-1319285,689068,"Otis Elevator Company",689068_USA_Florence_001,"No Data Found"
"11/07/2021 18:30:00",KOSA30049,10-1326831,689068,"Otis Elevator Company",689068_JPN_Tokyo_001,"No Data Found"
"04/22/2021 04:00:00",KFOR30013,10-1319225,689068,"Otis Elevator Company","689068_BRA_Dionísio Torres_001","No Data Found"
"11/08/2021 05:00:00",KBKK30096,10-1326151,689068,"Otis Elevator Company","689068_THA_Krung Thep Maha Nak","No Data Found"
"11/07/2021 18:30:00",KROM30049,10-1326575,689068,"Otis Elevator Company",689068_ITA_Roma_002,"No Data Found"
"11/09/2021 05:00:00",KKMJ30002,10-1326325,689068,"Otis Elevator Company",689068_JPN_Kumamoto_001,"No Data Found"
"07/11/2021 04:00:00",KSZB30133,10-1326435,689068,"Otis Elevator Company","689068_MYS_Petaling Jaya_001","No Data Found"
"11/07/2021 18:30:00",KOSA30048,10-1326831,689068,"Otis Elevator Company",689068_JPN_Tokyo_001,"No Data Found"
"11/07/2021 18:30:00",KOSA30050,10-1326831,689068,"Otis Elevator Company",689068_JPN_Tokyo_001,"No Data Found"
"11/07/2021 18:30:00",KREC30034,10-1319305,689068,"Otis Elevator Company",689068_BRA_Gracas_001,"No Data Found"
"11/07/2021 18:30:00",KROM30050,10-1326575,689068,"Otis Elevator Company",689068_ITA_Roma_002,"No Data Found"
"11/07/2021 18:30:00",KENC30061,10-1326495,689068,"Otis Elevator Company",689068_FRA_Vandoeuvre-lès-Nanc,"No Data Found"
"11/08/2021 18:30:00",KPAR30060,10-1326444,689068,"Otis Elevator Company",689068_FRA_Couëron_001,"No Data Found"
"11/08/2021 05:00:00",KQOO30001,10-1326562,689068,"Otis Elevator Company",689068_JPN_Otsu_001,"No Data Found"
"11/08/2021 05:00:00",KRHE30001,10-1326536,689068,"Otis Elevator Company",689068_FRA_Reims_001,"No Data Found"
"11/08/2021 05:00:00",KPAR30081,10-1326247,689068,"Otis Elevator Company",689068_FRA_Paris_005,"No Data Found"
"11/07/2021 18:30:00",KSAO30527,10-1319304,689068,"Otis Elevator Company",689068_BRA_Sumarezinho_001,"No Data Found"
"11/09/2021 05:00:00",KKIJ30005,10-1326385,689068,"Otis Elevator Company",689068_JPN_Niigata_001,"No Data Found"
"11/08/2021 05:00:00",AFLO30040,10-1319285,689068,"Otis Elevator Company",689068_USA_Florence_001,"No Data Found"
"11/08/2021 05:00:00",AFLO30038,10-1319285,689068,"Otis Elevator Company",689068_USA_Florence_001,"No Data Found"
"11/07/2021 18:30:00",ASAO30606,10-1319304,689068,"Otis Elevator Company",689068_BRA_Sumarezinho_001,"No Data Found"
"11/09/2021 05:00:00",KCUF30001,10-1326134,689068,"Otis Elevator Company",689068_ITA_Savigliano_001,"No Data Found"
"11/08/2021 05:00:00",KVIE30141,10-1326397,689068,"Otis Elevator Company","689068_AUT_Brunn am Gebirge_00","No Data Found"
"11/08/2021 05:00:00",AFLO30045,10-1319285,689068,"Otis Elevator Company",689068_USA_Florence_001,"No Data Found"
"11/08/2021 05:00:00",KVIE30147,10-1326430,689068,"Otis Elevator Company","689068_AUT_Wiener Neudorf_001","No Data Found"
"11/07/2021 18:30:00",KLRT30021,10-1326298,689068,"Otis Elevator Company",689068_FRA_Caudan_001,"No Data Found"
"11/08/2021 05:00:00",KHKG30097,10-1326434,689068,"Otis Elevator Company","689068_HKG_Kowloon Bay_004","No Data Found"
"11/09/2021 05:00:00",KZMI30001,10-1326529,689068,"Otis Elevator Company",689068_ITA_Napoli_001,"No Data Found"
"11/07/2021 18:30:00",KLIN30340,10-1338916,689068,"Otis Elevator Company","689068_ITA_Sant'Agata Martesan","No Data Found"
"11/08/2021 05:00:00",KBKK30092,10-1326151,689068,"Otis Elevator Company","689068_THA_Krung Thep Maha Nak","No Data Found"
"11/07/2021 18:30:00",ACGH30035,10-1319302,689068,"Otis Elevator Company","689068_BRA_Vila da Saude_001","No Data Found"
"11/08/2021 05:00:00",AFLO30043,10-1319285,689068,"Otis Elevator Company",689068_USA_Florence_001,"No Data Found"
"11/07/2021 18:30:00",ASPZ30014,10-1319399,689068,"Otis Elevator Company",689068_USA_Fayetteville_001,"No Data Found"
"11/07/2021 18:30:00",KNRK30002,10-1326493,689068,"Otis Elevator Company",689068_SWE_Norrkoping_001,"No Data Found"
"11/07/2021 18:30:00",KLIN30338,10-1338916,689068,"Otis Elevator Company","689068_ITA_Sant'Agata Martesan","No Data Found"
"11/07/2021 18:30:00",KCGH30034,10-1319302,689068,"Otis Elevator Company","689068_BRA_Vila da Saude_001","No Data Found"
"11/08/2021 20:00:00",KTYO30237,10-1326415,689068,"Otis Elevator Company","689068_JPN_Koto City_003","No Data Found"
"07/11/2021 04:00:00",KHGH30265,10-1326563,689068,"Otis Elevator Company","689068_CHN_Hai Ning_001","No Data Found"
"11/08/2021 20:00:00",KTYO30238,10-1326415,689068,"Otis Elevator Company","689068_JPN_Koto City_003","No Data Found"
"11/08/2021 20:00:00",KTYO30236,10-1326415,689068,"Otis Elevator Company","689068_JPN_Koto City_003","No Data Found"
"11/09/2021 05:00:00",KQAM30001,10-1326136,689068,"Otis Elevator Company",689068_FRA_Aubigny-les-Clouzea,"No Data Found"
"11/09/2021 18:30:00",KBFN30004,10-1326576,689068,"Otis Elevator Company",689068_ZAF_Bloemfontein_001,"No Data Found"
"11/09/2021 05:00:00",KSHA32846,10-1326510,689068,"Otis Elevator Company","689068_CHN_Changning Qu_001","No Data Found"
"11/09/2021 18:30:00",KVIR30011,10-1326212,689068,"Otis Elevator Company",689068_ZAF_Durban_001,"No Data Found"
"04/22/2021 04:00:00",AFOR30017,10-1319225,689068,"Otis Elevator Company","689068_BRA_Dionísio Torres_001","No Data Found"
"11/08/2021 05:00:00",KCPT30267,10-1326255,689068,"Otis Elevator Company","689068_ZAF_Cape Town_002","No Data Found"
"11/09/2021 05:00:00",KSHA32852,10-1326510,689068,"Otis Elevator Company","689068_CHN_Changning Qu_001","No Data Found"
"11/09/2021 05:00:00",KCAN30439,10-1326303,689068,"Otis Elevator Company","689068_CHN_Guangzhou Shi_001","No Data Found"
"11/09/2021 05:00:00",KSYD30284,10-1326506,689068,"Otis Elevator Company",689068_AUS_Mascot_001,"No Data Found"
"11/09/2021 05:00:00",ABNH30042,10-1319176,689068,"Otis Elevator Company","689068_USA_East Hartford_001","No Data Found"
"11/09/2021 05:00:00",KBDL30116,10-1319476,689068,"Otis Elevator Company",689068_USA_Bloomfield_001,"No Data Found"
"11/09/2021 18:30:00",KELS30001,10-1326579,689068,"Otis Elevator Company","689068_ZAF_East London_001","No Data Found"
"11/09/2021 05:00:00",AYXD30004,10-1319372,689068,"Otis Elevator Company",689068_CAN_Edmonton_001,"No Data Found"
"11/08/2021 05:00:00",KCPT30268,10-1326255,689068,"Otis Elevator Company","689068_ZAF_Cape Town_002","No Data Found"
"11/09/2021 05:00:00",KMPL30004,10-1326133,689068,"Otis Elevator Company",689068_FRA_Villeneuve-lès-Bézi,"No Data Found"
"11/09/2021 05:00:00",ABHZ30011,10-1319210,689068,"Otis Elevator Company","689068_BRA_Cidade Nova_001","No Data Found"
"11/09/2021 18:30:00",KVIE30153,10-1326583,689068,"Otis Elevator Company",689068_AUT_Wien_003,"No Data Found"
"11/09/2021 05:00:00",AYXD30003,10-1319372,689068,"Otis Elevator Company",689068_CAN_Edmonton_001,"No Data Found"
"11/09/2021 05:00:00",KTYO30215,10-1326324,689068,"Otis Elevator Company","689068_JPN_Chiyoda City_001","No Data Found"
"07/11/2021 04:00:00",KHGH30317,10-1326563,689068,"Otis Elevator Company","689068_CHN_Hai Ning_001","No Data Found"
"11/09/2021 05:00:00",KMCU30001,10-1338781,689068,"Otis Elevator Company","689068_MTQ_Le Lamentin_001","No Data Found"
"11/09/2021 05:00:00",KSHA32841,10-1326510,689068,"Otis Elevator Company","689068_CHN_Changning Qu_001","No Data Found"
"11/09/2021 05:00:00",ABHZ30010,10-1319210,689068,"Otis Elevator Company","689068_BRA_Cidade Nova_001","No Data Found"
"11/09/2021 18:30:00",KORE30074,10-1326392,689068,"Otis Elevator Company",689068_FRA_Gien_001,"No Data Found"
"11/09/2021 18:30:00",KORE30075,10-1326392,689068,"Otis Elevator Company",689068_FRA_Gien_001,"No Data Found"
"11/09/2021 18:30:00",KORE30059,10-1326392,689068,"Otis Elevator Company",689068_FRA_Gien_001,"No Data Found"
"11/09/2021 18:30:00",KHIC30003,10-1326580,689068,"Otis Elevator Company",689068_ZAF_Pretoria_001,"No Data Found"
"11/09/2021 18:30:00",KORE30085,10-1326392,689068,"Otis Elevator Company",689068_FRA_Gien_001,"No Data Found"
"11/09/2021 18:30:00",KORE30086,10-1326392,689068,"Otis Elevator Company",689068_FRA_Gien_001,"No Data Found"
NULL,PSIN30852,10-1334797,684628,"Takeda Pharmaceuticals Int AG",684628_SGP_Singapore_010,"No Data Found"
"11/25/2021 07:06:57",PSIN30990,10-1334947,684628,"Takeda Pharmaceuticals Int AG",684628_SGP_Singapore_010,"No Data Found"
NULL,PXNT001,10-1270941,23542,"Trelleborg AB publ",Xingtai,"No Data Found"
"09/26/2021 15:50:00",PDWH30004,10-1274013,688200,"Worley Group Inc.",688200_USA_Houston_002,"No Data Found"
"12/01/2021 16:25:00",PHSH30001,10-1274072,688200,"Worley Group Inc.","688200_USA_Las Vegas_001","No Data Found"
"09/04/2021 15:46:00",PQQP30046,10-1274023,688200,"Worley Group Inc.",688200_GBR_London_001,"No Data Found"
"12/01/2021 16:27:00",PHYD30152,10-1274025,688200,"Worley Group Inc.",688200_IND_Hyderabad_001,"No Data Found"
"12/01/2021 16:28:00",PXOZ30001,10-1274039,688200,"Worley Group Inc.","688200_QAT_Ras Lafan_001","No Data Found"
"12/01/2021 16:36:00",PBDQ30024,10-1274065,688200,"Worley Group Inc.",688200_IND_Vadodara_001,"No Data Found"
"09/04/2021 15:44:00",PQQP30047,10-1274019,688200,"Worley Group Inc.",688200_GBR_London_001,"No Data Found"
"12/02/2021 13:26:38",KSIN31137,,9594,"GlaxoSmithKline Services Unlimited",GSK-SGP-SG1,"No Data Found"
"12/02/2021 13:26:38",KSIN31136,,9594,"GlaxoSmithKline Services Unlimited",GSK-SGP-SG1,"No Data Found"
"12/02/2021 06:24:44",KSAY31800,,9594,"GlaxoSmithKline Services Unlimited",9594_ITA_Siena_001,"No Data Found"
"12/02/2021 13:26:38",KSIN31131,,9594,"GlaxoSmithKline Services Unlimited",GSK-SGP-SG1,"No Data Found"
"12/02/2021 13:26:38",KSIN31132,,9594,"GlaxoSmithKline Services Unlimited",GSK-SGP-SG1,"No Data Found"
NULL,PZRG30042,10-1352727,684143,"Inditex SA","684143_SVK_Bratislava V_001","No Data Found"
NULL,PZRG30048,10-1352723,684143,"Inditex SA","684143_SVK_Bratislava V_002","No Data Found"
"12/02/2021 13:26:38",KSIN31133,,9594,"GlaxoSmithKline Services Unlimited",GSK-SGP-SG1,"No Data Found"
NULL,PBAK238,10-1362343,680234,ICRC,BAK_ICRC,"No Data Found"
"12/02/2021 13:26:38",KSIN31134,,9594,"GlaxoSmithKline Services Unlimited",GSK-SGP-SG1,"No Data Found"
"12/03/2021 16:18:46",ABRU39344,,9594,"GlaxoSmithKline Services Unlimited",9594_BEL_Rixensart_00003,"No Data Found"
"12/03/2021 16:18:46",ABRU39223,,9594,"GlaxoSmithKline Services Unlimited",9594_BEL_Rixensart_00003,"No Data Found"
"12/03/2021 16:18:46",ABRU39343,,9594,"GlaxoSmithKline Services Unlimited",9594_BEL_Rixensart_00003,"No Data Found"
NULL,PRGN062,10-1229042,680234,ICRC,YAN_ICRC,"No Data Found"
"12/03/2021 16:18:46",ABRU39222,,9594,"GlaxoSmithKline Services Unlimited",9594_BEL_Rixensart_00003,"No Data Found"
"12/03/2021 16:18:46",ABRU39339,,9594,"GlaxoSmithKline Services Unlimited",9594_BEL_Rixensart_00003,"No Data Found"
"12/03/2021 14:14:42",KFET30042,10-1354024,686849,"Mars Information Services Inc",686849_USA_Fremont_002,"No Data Found"
"12/03/2021 16:18:46",ABRU39220,,9594,"GlaxoSmithKline Services Unlimited",9594_BEL_Rixensart_00003,"No Data Found"
"12/03/2021 14:14:42",AFET30043,10-1354024,686849,"Mars Information Services Inc",686849_USA_Fremont_002,"No Data Found"
"12/03/2021 14:14:42",AFET30044,10-1354024,686849,"Mars Information Services Inc",686849_USA_Fremont_002,"No Data Found"
NULL,SEWY30001,10-1251005,14359,"Mastercard International",14359_GBR_Newbury_001,"No Data Found"
"12/03/2021 07:48:00",KEWR30273,,9594,"GlaxoSmithKline Services Unlimited",GSK-USA-HAL,"No Data Found"
"12/03/2021 16:18:46",ABRU39225,,9594,"GlaxoSmithKline Services Unlimited",9594_BEL_Rixensart_00003,"No Data Found"
"12/03/2021 16:18:46",ABRU39345,,9594,"GlaxoSmithKline Services Unlimited",9594_BEL_Rixensart_00003,"No Data Found"
"12/03/2021 16:18:46",ABRU39342,,9594,"GlaxoSmithKline Services Unlimited",9594_BEL_Rixensart_00003,"No Data Found"
NULL,PPIE30001,10-1297027,684628,"Takeda Pharmaceuticals Int AG",684628_USA_Largo_001,"No Data Found"
"12/03/2021 16:18:46",ABRU39226,,9594,"GlaxoSmithKline Services Unlimited",9594_BEL_Rixensart_00003,"No Data Found"
"12/03/2021 16:18:46",ABRU39221,,9594,"GlaxoSmithKline Services Unlimited",9594_BEL_Rixensart_00003,"No Data Found"
"12/03/2021 16:18:46",ABRU39340,,9594,"GlaxoSmithKline Services Unlimited",9594_BEL_Rixensart_00003,"No Data Found"
"12/03/2021 16:18:46",ABRU39341,,9594,"GlaxoSmithKline Services Unlimited",9594_BEL_Rixensart_00003,"No Data Found"
"12/03/2021 16:18:46",ABRU39338,,9594,"GlaxoSmithKline Services Unlimited",9594_BEL_Rixensart_00003,"No Data Found"
"12/01/2021 16:29:00",PYYC30019,10-1274077,688200,"Worley Group Inc.",688200_CAN_Calgary_003,"No Data Found"
"12/06/2021 10:01:34",ACPT30280,,9594,"GlaxoSmithKline Services Unlimited",GSK-ZAF-CAP,"No Data Found"
"12/06/2021 08:31:15",KMNL1148,10-1365850,30075,"Philip Morris International",PH-MRK-FTC,"No Data Found"
NULL,PCPH30091,10-1343986,684628,"Takeda Pharmaceuticals Int AG","684628_DNK_Vallensbæk Strand_0","No Data Found"
NULL,PRTM1119,10-1214942,10524,"MAERSK Line AS",NLROT17,"No Data Found"
"12/06/2021 08:31:15",KMNL1414,10-1365850,30075,"Philip Morris International",PH-MRK-FTC,"No Data Found"
"09/28/2021 10:46:01",KJKT30501,10-1289934,1908,"Akzo Nobel Sourcing BV",BKA,"No Data Found"
"09/28/2021 10:46:01",KJKT30508,10-1289934,1908,"Akzo Nobel Sourcing BV",BKA,"No Data Found"
"09/28/2021 10:46:01",KJKT30500,10-1289934,1908,"Akzo Nobel Sourcing BV",BKA,"No Data Found"
"09/28/2021 10:46:01",AJKT30517,10-1289934,1908,"Akzo Nobel Sourcing BV",BKA,"No Data Found"
"09/28/2021 10:46:01",KJKT30510,10-1289934,1908,"Akzo Nobel Sourcing BV",BKA,"No Data Found"
"09/28/2021 10:46:01",AJKT30497,10-1289934,1908,"Akzo Nobel Sourcing BV",BKA,"No Data Found"
"09/28/2021 10:46:01",AJKT30516,10-1289934,1908,"Akzo Nobel Sourcing BV",BKA,"No Data Found"
"09/28/2021 10:46:01",AJKT30499,10-1289934,1908,"Akzo Nobel Sourcing BV",BKA,"No Data Found"
"09/28/2021 10:46:01",AJKT30493,10-1289934,1908,"Akzo Nobel Sourcing BV",BKA,"No Data Found"
"09/28/2021 10:46:01",KJKT30511,10-1289934,1908,"Akzo Nobel Sourcing BV",BKA,"No Data Found"
"09/28/2021 10:46:01",KJKT30507,10-1289934,1908,"Akzo Nobel Sourcing BV",BKA,"No Data Found"
"09/28/2021 10:46:01",KJKT30505,10-1289934,1908,"Akzo Nobel Sourcing BV",BKA,"No Data Found"
"09/28/2021 10:46:01",KJKT30504,10-1289934,1908,"Akzo Nobel Sourcing BV",BKA,"No Data Found"
"09/28/2021 10:46:01",KJKT30503,10-1289934,1908,"Akzo Nobel Sourcing BV",BKA,"No Data Found"
"09/28/2021 10:46:01",AJKT30515,10-1289934,1908,"Akzo Nobel Sourcing BV",BKA,"No Data Found"
"09/28/2021 10:46:01",AJKT30494,10-1289934,1908,"Akzo Nobel Sourcing BV",BKA,"No Data Found"
"09/28/2021 10:46:01",KJKT30506,10-1289934,1908,"Akzo Nobel Sourcing BV",BKA,"No Data Found"
"09/28/2021 10:46:01",KJKT30509,10-1289934,1908,"Akzo Nobel Sourcing BV",BKA,"No Data Found"
"09/28/2021 10:46:01",AJKT30518,10-1289934,1908,"Akzo Nobel Sourcing BV",BKA,"No Data Found"
"09/28/2021 10:46:01",KJKT30514,10-1289934,1908,"Akzo Nobel Sourcing BV",BKA,"No Data Found"
"09/28/2021 10:46:01",AJKT30492,10-1289934,1908,"Akzo Nobel Sourcing BV",BKA,"No Data Found"
"09/28/2021 10:46:01",AJKT30495,10-1289934,1908,"Akzo Nobel Sourcing BV",BKA,"No Data Found"
"09/28/2021 10:46:01",AJKT30498,10-1289934,1908,"Akzo Nobel Sourcing BV",BKA,"No Data Found"
"09/28/2021 10:46:01",KJKT30512,10-1289934,1908,"Akzo Nobel Sourcing BV",BKA,"No Data Found"
NULL,PBUH30591,10-1342594,684628,"Takeda Pharmaceuticals Int AG",684628_ROU_Bucharest_002,"No Data Found"
"12/08/2021 09:39:00",PJKT30541,10-1376133,688200,"Worley Group Inc.","688200_IDN_Kecamatan Tanah Aba","No Data Found"
"12/07/2021 08:54:35",KRAN30005,10-1319999,686387,"Saipem SpA",686387_ITA_Ravenna_001,"No Data Found"
"12/09/2021 16:32:13",ABOM30412,,9594,"GlaxoSmithKline Services Unlimited",GSK-IND-MUM,"No Data Found"
"12/09/2021 16:32:13",ABOM30402,,9594,"GlaxoSmithKline Services Unlimited",GSK-IND-MUM,"No Data Found"
"12/09/2021 16:32:13",ABOM30421,,9594,"GlaxoSmithKline Services Unlimited",GSK-IND-MUM,"No Data Found"
"12/09/2021 16:32:13",ABOM30437,,9594,"GlaxoSmithKline Services Unlimited",GSK-IND-MUM,"No Data Found"
"12/09/2021 16:32:13",ABOM30399,,9594,"GlaxoSmithKline Services Unlimited",GSK-IND-MUM,"No Data Found"
